Id,Label,Date,Image,followers_count,friends_count
172375021,CVP_PDC,Thu Jul 29 15:19:26 +0000 2010,https://pbs.twimg.com/profile_images/648818649759924224/tdH_aPpW_normal.jpg,12120,423
2380493820,YvonneBuergin,Sun Mar 09 13:50:09 +0000 2014,https://pbs.twimg.com/profile_images/955178081874071553/aVc7W1kO_normal.jpg,866,675
76653252,operzuerich,Wed Sep 23 14:14:06 +0000 2009,https://pbs.twimg.com/profile_images/2537613417/tiwhbpr39oo1cwjdfi3y_normal.jpeg,23144,7810
12392362,FelixZRH,Fri Jan 18 09:02:01 +0000 2008,https://pbs.twimg.com/profile_images/1059194050480402438/lLm7a6cc_normal.jpg,3495,5001
757293523,srfzuerich,Tue Aug 14 14:48:51 +0000 2012,https://pbs.twimg.com/profile_images/990963173284073472/whKyvQoC_normal.jpg,6303,2813
206630486,spzuerich,Sat Oct 23 11:12:19 +0000 2010,https://pbs.twimg.com/profile_images/1067046869325529088/oNSR8IV8_normal.jpg,2627,420
861597623517663232,Fick_Buch,Mon May 08 15:04:15 +0000 2017,https://pbs.twimg.com/profile_images/861599253424156672/iOGFaOes_normal.jpg,1200,10
2191409085,VisitZurich,Fri Nov 22 14:38:10 +0000 2013,https://pbs.twimg.com/profile_images/930728757509459968/YoYDDDc-_normal.jpg,4296,144
743024249141637120,WeLovedWWE,Wed Jun 15 10:16:00 +0000 2016,https://pbs.twimg.com/profile_images/1072925208128950272/2KDHeg9Z_normal.jpg,585,108
747004928221118464,justiz_ch,Sun Jun 26 09:53:48 +0000 2016,https://pbs.twimg.com/profile_images/747005697687195648/sbcp2n3n_normal.jpg,371,9
373944734,KapoZuerich,Thu Sep 15 12:56:51 +0000 2011,https://pbs.twimg.com/profile_images/778599271046246400/j7Uf4Nep_normal.jpg,6139,42
924334824,TheBluejaysUK,Sun Nov 04 00:46:45 +0000 2012,https://pbs.twimg.com/profile_images/691302383217963008/R4El4m-V_normal.png,2395,1993
3760626981,Wohninitiative,Thu Sep 24 13:46:47 +0000 2015,https://pbs.twimg.com/profile_images/654988729715658752/FnkaAAHG_normal.jpg,411,610
923992110767968256,futeboliadas,Fri Oct 27 19:17:40 +0000 2017,https://pbs.twimg.com/profile_images/924028794561757185/8WTy9XiP_normal.jpg,300,193
39528842,JustinMeyerKC,Tue May 12 15:59:29 +0000 2009,https://pbs.twimg.com/profile_images/819041141681258500/-kVRvV3S_normal.jpg,5052,2963
928716555306917895,SalvatoreDeNuc2,Thu Nov 09 20:10:56 +0000 2017,https://pbs.twimg.com/profile_images/1067306242312466432/1Vf3D3Fq_normal.jpg,156,638
33047609,fc_zuerich,Sat Apr 18 23:18:10 +0000 2009,https://pbs.twimg.com/profile_images/895529549076758528/_0uLqv4X_normal.jpg,20138,105
2738012154,NeiraOsci,Sat Aug 16 20:17:06 +0000 2014,https://pbs.twimg.com/profile_images/872829686535118849/YfUdCbDk_normal.jpg,5435,4900
